timestamp,error 5%,error 10%,error 15%
"01/21/2019, 21:08:00",0.9052249793,0.6517277295,0.9966445056
"01/21/2019, 21:10:00",0.9991652257,0.9388443092,0.997531908
"01/21/2019, 21:12:00",0.9994117263,0.9994592717,0.9607659504
"01/21/2019, 21:14:00",0.9928374629,0.9980034689,0.9458532196
"01/21/2019, 21:16:00",0.9997099343,0.98014705,0.9984418178
"01/21/2019, 21:18:00",0.7655186711,0.9207506727,0.5836975737
"01/21/2019, 21:20:00",0.996611331,0.9965740704,0.9955326617
"01/21/2019, 21:22:00",0.9843655926,0.9807170931,0.9180879643
"01/21/2019, 21:24:00",0.9863217116,0.910620547,0.9930312643
"01/21/2019, 21:26:00",0.987220509,0.999311819,0.9957815008
"01/21/2019, 21:28:00",0.998346699,0.96886088,0.9732396379
"01/21/2019, 21:30:00",0.9957711675,0.9946696652,0.3275560153
"01/21/2019, 21:32:00",0.9992525331,0.9821458713,0.7531088237
"01/21/2019, 21:34:00",0.9132989682,0.9858154337,0.987607525
"01/21/2019, 21:36:00",0.9799950942,0.9967546144,0.9906967228
"01/21/2019, 21:38:00",0.9930068187,0.994596885,0.9743367194
"01/21/2019, 21:40:00",0.9982920941,0.9140414469,0.9952111921
"01/21/2019, 21:42:00",0.9955825481,0.9978263044,0.9969179898
"01/21/2019, 21:44:00",0.998127198,0.9846411693,0.9911285251
"01/21/2019, 21:46:00",0.998803945,0.9821143784,0.9791120991
"01/21/2019, 21:48:00",0.996929228,0.283249885,0.9978701358
"01/21/2019, 21:50:00",0.958944318,0.9797999859,0.9926097739
"01/21/2019, 21:52:00",0.9996133608,0.9996837314,0.9987166276
"01/21/2019, 21:54:00",0.9973030055,0.9943950256,0.9990361064
"01/21/2019, 21:56:00",0.8956389839,0.9487855158,0.9989003881
"01/21/2019, 21:58:00",0.9646309853,0.9967398206,0.9989775074
"01/21/2019, 22:00:00",0.9805655389,0.9463805485,0.2106290102
"01/21/2019, 22:02:00",0.9995879839,0.9921460753,0.9904641297
"01/21/2019, 22:04:00",0.9880516668,0.9992260877,0.7333375058
"01/21/2019, 22:06:00",0.9193272669,0.9657028265,0.9943236658
"01/21/2019, 22:08:00",0.9971398278,0.996292822,0.9976532804
"01/21/2019, 22:10:00",0.9980930269,0.9977995681,0.9986355996
"01/21/2019, 22:12:00",0.9938810859,0.9977200096,0.9472698132
"01/21/2019, 22:14:00",0.6793921085,0.9544261696,0.8565346366
"01/21/2019, 22:16:00",0.9591137369,0.9601016746,0.8585760536
"01/21/2019, 22:18:00",0.980815715,0.9860028524,0.9784803035
"01/21/2019, 22:20:00",0.9977719116,0.9964270909,0.9974308037
"01/21/2019, 22:22:00",0.9836693297,0.9933135847,0.9787434418
"01/21/2019, 22:24:00",0.999789026,0.9749905204,0.9679788422
"01/21/2019, 22:26:00",0.964024976,0.9539636892,0.9055976828
"01/21/2019, 22:28:00",0.357431558,0.587676201,0.9800499028
"01/21/2019, 22:30:00",0.9581428202,0.9809110367,0.652406414
"01/21/2019, 22:32:00",0.9976599058,0.9988108949,0.9819785899
"01/21/2019, 22:34:00",0.9863637608,0.9989786957,0.9997870398
"01/21/2019, 22:36:00",0.9882513933,0.990727607,0.9998226729
"01/21/2019, 22:38:00",0.9936939158,0.9967446243,0.9900272564
"01/21/2019, 22:40:00",0.9935632668,0.9681670983,0.9954603947
"01/21/2019, 22:42:00",0.9968598855,0.9987223912,0.906173153
"01/21/2019, 22:44:00",0.9990749342,0.9510755499,0.9969650438
"01/21/2019, 22:46:00",0.957167804,0.9929136889,0.9976290791
"01/21/2019, 22:48:00",0.3614704888,0.9293490629,0.9985285745
"01/21/2019, 22:50:00",0.9994782947,0.9987275428,0.9720030485
"01/21/2019, 22:52:00",0.9869689627,0.6817904353,0.9995198169
"01/21/2019, 22:54:00",0.9555488104,0.9856888737,0.9966478936
"01/21/2019, 22:56:00",0.9942081153,0.9997295884,0.9957338891
"01/21/2019, 22:58:00",0.9430547686,0.8977258012,0.9059755182
"01/21/2019, 23:00:00",0.9844022119,0.9986589527,0.2054113072
"01/21/2019, 23:02:00",0.998253751,0.9967531612,0.9978838311
"01/21/2019, 23:04:00",0.9980283398,0.9517884342,0.9997590958
"01/21/2019, 23:06:00",0.9891000502,0.9960864665,0.9896840674
"01/21/2019, 23:08:00",0.991550208,0.9957993274,0.3455762926
"01/21/2019, 23:10:00",0.9269906257,0.9942154004,0.997028627
"01/21/2019, 23:12:00",0.9910855836,0.9947131319,0.6164704434
"01/21/2019, 23:14:00",0.9655564215,0.7532549467,0.9983364932
"01/21/2019, 23:16:00",0.9987890018,0.9984710575,0.996811579
"01/21/2019, 23:18:00",0.9940704254,0.9761335286,0.9932497928
"01/21/2019, 23:20:00",0.9873963801,0.9987914436,0.9793647412
"01/21/2019, 23:22:00",0.9925853924,0.99808069,0.9908106296
"01/21/2019, 23:24:00",0.966955334,0.3599777407,0.9882232271
"01/21/2019, 23:26:00",0.9969360713,0.9955776431,0.9945144601
"01/21/2019, 23:28:00",0.995990865,0.9851952024,0.964543736
"01/21/2019, 23:30:00",0.999460154,0.9996675472,0.9989875112
"01/21/2019, 23:32:00",0.9968886015,0.9987978352,0.9968203306
"01/21/2019, 23:34:00",0.9839311384,0.9560351248,0.9962520191
"01/21/2019, 23:36:00",0.9982747125,0.9948025851,0.9953711169
"01/21/2019, 23:38:00",0.994689868,0.998149665,0.9961993004
"01/21/2019, 23:40:00",0.998350754,0.9913359415,0.995625088
"01/21/2019, 23:42:00",0.9968711534,0.9987631616,0.9961619832
"01/21/2019, 23:44:00",0.988558914,0.9946581551,0.997962216
"01/21/2019, 23:46:00",0.9984915045,0.9910749968,0.9635020148
"01/21/2019, 23:48:00",0.6963957233,0.9825566394,0.707391286
"01/21/2019, 23:50:00",0.9931260143,0.9997086681,0.9839057442
"01/21/2019, 23:52:00",0.9713646055,0.9982676006,0.9815223894
"01/21/2019, 23:54:00",0.993924479,0.9937918202,0.9939472695
"01/21/2019, 23:56:00",0.999257243,0.9985093989,0.9980264978
"01/21/2019, 23:58:00",0.9936387307,0.9942310122,0.990455602
"01/22/2019, 00:00:00",0.9872056237,0.9994509996,0.9958801518
"01/22/2019, 00:02:00",0.9985858952,0.9992966113,0.9988129179
"01/22/2019, 00:04:00",0.9988980682,0.9963106809,0.9953848702
"01/22/2019, 00:06:00",0.996743798,0.9965697294,0.9723044678
"01/22/2019, 00:08:00",0.9969626031,0.9984697637,0.9988545728
"01/22/2019, 00:10:00",0.9998121394,0.9943970236,0.8444640075
"01/22/2019, 00:12:00",0.9980335647,0.9997054013,0.9936379372
"01/22/2019, 00:14:00",0.9992240343,0.999359834,0.9977188044
"01/22/2019, 00:16:00",0.9978172651,0.9969080779,0.9991644416
"01/22/2019, 00:18:00",0.9991898394,0.9992798421,0.248465626
"01/22/2019, 00:20:00",0.99866129,0.999920937,0.9457434157
"01/22/2019, 00:22:00",0.9976122225,0.9124959063,0.997434895
"01/22/2019, 00:24:00",0.9895655034,0.955184447,0.9976114913
"01/22/2019, 00:26:00",0.9929132617,0.9962720812,0.9892775657
"01/22/2019, 00:28:00",0.3174621132,0.9950696728,0.9993212091
"01/22/2019, 00:30:00",0.9986383977,0.9995608355,0.993802295
"01/22/2019, 00:32:00",0.9945547722,0.9924932402,0.9993918426
"01/22/2019, 00:34:00",0.9497952825,0.9634812875,0.916831355
"01/22/2019, 00:36:00",0.9950260984,0.997465538,0.9970965766
"01/22/2019, 00:38:00",0.8557288496,0.9814718775,0.8819100359
"01/22/2019, 00:40:00",0.9675783458,0.9932153393,0.9942285525
"01/22/2019, 00:42:00",0.9994299159,0.9992750164,0.9439012159
"01/22/2019, 00:44:00",0.9536956556,0.9900187261,0.9993544107
"01/22/2019, 00:46:00",0.9970168388,0.9916964059,0.9971725843
"01/22/2019, 00:48:00",0.995695584,0.9997955204,0.9949217632
"01/22/2019, 00:50:00",0.9985919656,0.9996580862,0.9976031254
"01/22/2019, 00:52:00",0.899107079,0.9610929395,0.9979836592
"01/22/2019, 00:54:00",0.9992502917,0.9985290787,0.9678768583
"01/22/2019, 00:56:00",0.9996975844,0.9949045601,0.9928865999
"01/22/2019, 00:58:00",0.9980962919,0.9993813221,0.980497243
"01/22/2019, 01:00:00",0.9912768516,0.9979389681,0.9921069625
"01/22/2019, 01:02:00",0.9816087206,0.9987823083,0.9974556915
"01/22/2019, 01:04:00",0.9601840199,0.7743898026,0.6660335847
"01/22/2019, 01:06:00",0.9748115496,0.9779632687,0.974536864
"01/22/2019, 01:08:00",0.9982055369,0.9757190225,0.9920944662
