timestamp,error 5%,error 10%,error 15%
"01/21/2019, 19:02:00",0.6585508945,0.9901483946,0.9859057152
"01/21/2019, 19:04:00",0.9763225332,0.9947627846,0.9859130455
"01/21/2019, 19:06:00",0.9899970576,0.9989325745,0.9910523109
"01/21/2019, 19:08:00",0.9001932493,0.3971401662,0.7478288619
"01/21/2019, 19:10:00",0.9915163159,0.9931354667,0.9994766436
"01/21/2019, 19:12:00",0.9455469927,0.9966907491,0.9892932344
"01/21/2019, 19:14:00",0.9772374041,0.9848120779,0.884984601
"01/21/2019, 19:16:00",0.8033617955,0.9992430222,0.9998788166
"01/21/2019, 19:18:00",0.9969516448,0.3019383764,0.9943787492
"01/21/2019, 19:20:00",0.9925622215,0.96326152,0.9900739582
"01/21/2019, 19:22:00",0.9960930628,0.9947577293,0.9969302387
"01/21/2019, 19:24:00",0.9862455161,0.9965909795,0.9959125035
"01/21/2019, 19:26:00",0.9898032536,0.99452977,0.9899183945
"01/21/2019, 19:28:00",0.9871648719,0.994971185,0.9988272276
"01/21/2019, 19:30:00",0.9815294003,0.9949480767,0.9481095763
"01/21/2019, 19:32:00",0.9961433665,0.939222335,0.9935324117
"01/21/2019, 19:34:00",0.989399287,0.991233357,0.9903200149
"01/21/2019, 19:36:00",0.9497601098,0.9808354379,0.9985650322
"01/21/2019, 19:38:00",0.7368504937,0.9833077259,0.9959290078
"01/21/2019, 19:40:00",0.9982732128,0.9734425092,0.9725609323
"01/21/2019, 19:42:00",0.9992972006,0.9203450861,0.9930926854
"01/21/2019, 19:44:00",0.9926138496,0.9260975118,0.9651550232
"01/21/2019, 19:46:00",0.9961963544,0.9977717586,0.9159919186
"01/21/2019, 19:48:00",0.9976280014,0.990986458,0.9896056945
"01/21/2019, 19:50:00",0.9844275798,0.9837835413,0.9756136196
"01/21/2019, 19:52:00",0.9912618869,0.9869585637,0.3499054831
"01/21/2019, 19:54:00",0.9602939233,0.962608955,0.988238341
"01/21/2019, 19:56:00",0.9924430164,0.9865436575,0.9668982761
"01/21/2019, 19:58:00",0.9781361548,0.9957892719,0.987007911
"01/21/2019, 20:00:00",0.9797144771,0.9505231548,0.2936010497
"01/21/2019, 20:02:00",0.991763352,0.5921596734,0.1322477721
"01/21/2019, 20:04:00",0.9867866283,0.9552597542,0.9806198689
"01/21/2019, 20:06:00",0.9762456773,0.9904142518,0.9617368668
"01/21/2019, 20:08:00",0.1168899225,0.9142201591,0.9899628805
"01/21/2019, 20:10:00",0.9575305949,0.980371002,0.9696369462
"01/21/2019, 20:12:00",0.9843293845,0.9825812034,0.9771970211
"01/21/2019, 20:14:00",0.996424877,0.8202922214,0.915077747
"01/21/2019, 20:16:00",0.9961899046,0.864850265,0.8842239326
